DRE;CODESC;TIPOESC;NOMES;NOMESCOFI;CEU;DIRETORIA;SUBPREF;ENDERECO;NUMERO;BAIRRO;CEP;TEL1;TEL2;FAX;SITUACAO;CODDIST;DISTRITO;SETOR;CODINEP;CD_CIE;EH;FX_ETARIA;DT_CRIACAO;ATO_CRIACAO;DOM_CRIACAO;DT_INI_CONV;DT_AUTORIZA;DT_EXTINCAO;NOME_ANT;REDE;LATITUDE;LONGITUDE;DATABASE
SA;19472;EMEI;SERGIO DUARTE MAMBERTI;SERGIO DUARTE MAMBERTI;;SANTO AMARO;CIDADE ADEMAR;RUA ENGENHEIRO JOÃO LANG;278;JARDIM MARTINI;4439070;56123601;;;Ativa;22;CIDADE ADEMAR;2204;35461076;35461076;1,631E+14;;21/09/2011;52658;20/09/2011;;23/nov/12;;CIDADE ADEMAR II;;-23675443;-46666386;31/12/2022
SA;19660;EMEF;SETE PRAIAS;SETE PRAIAS;;SANTO AMARO;CIDADE ADEMAR;AVENIDA ALDA;5095;BALNEÁRIO SÃO FRANCISCO;4474340;55600174;;;Ativa;58;PEDREIRA;5804;35007324;35007324;1,631E+14;;10/06/2020;59521;08/06/2020;;;;;;-23715328;-46628638;31/12/2022
SA;307829;ESC.PART.;SIGERMAN E. E. I;SIGERMAN E. E. I;;SANTO AMARO;JABAQUARA;PRACA DÁCIO PIRES CORREIA;26;CIDADE VARGAS;4320020;50212252;;;Ativa;38;JABAQUARA;3803;35477527;35477527;;4M A 5A;01/09/2012;92;31/08/2012;;01/set/12;;;;-23647624;-46637685;31/12/2022
SA;309232;CR.P.CONV;SOCIAL BOM JESUS;SOCIAL BOM JESUS;;SANTO AMARO;CIDADE ADEMAR;RUA ELÓI DUTRA;500;JARDIM BANDEIRANTES;4470270;;;;Ativa;58;PEDREIRA;5805;35005771;35005771;;;05/10/2018;6,0162E+15;05/10/2018;;;;ELOI DUTRA;;-23709043;-46659084;31/12/2022
SA;501255;MOVA;SOCIEDADE DE AMPARO FRATERNO CASA DO CAMINHO UNID I SA;SOCIEDADE DE AMPARO FRATERNO CASA DO CAMINHO UNID I SA;;SANTO AMARO;JABAQUARA;RUA JORGE RUBENS NEIVA DE CAMARGO;114;AMERICANÓPOLIS;4337090;55661119;;;Ativa;38;JABAQUARA;3805;;;;;31/07/2007;2007.0.181.322.5;31/07/2007;31/jul/07;;;SOCIEDADE DE AMPARO FRATERNO CASA DO CAMINHO ;;-23664980;-46646456;31/12/2022
SA;309576;CR.P.CONV;SOL FELIZ;SOL FELIZ;;SANTO AMARO;CIDADE ADEMAR;RUA CÔNEGO JOSÉ PASCHOAL CHRISTÓFARO;5;ELDORADO;4476270;56763477;;;Ativa;58;PEDREIRA;5804;35007253;35007253;;;20/03/2020;6,0162E+15;20/03/2020;;;;;;-23714152;-46633607;31/12/2022
SA;99244;EMEI;SYLVIO DE MAGALHAES FIGUEIREDO, ALM.;SYLVIO DE MAGALHAES FIGUEIREDO, ALM.;;SANTO AMARO;CIDADE ADEMAR;RUA SALVADOR RODRIGUES NEGRAO;604;VILA MARARI;4401160;55655934;;56773497;Ativa;22;CIDADE ADEMAR;2202;35095746;35095746;1,631E+14;;08/01/1988;25.271;08/01/1988;;16/mar/91;;VILA JOANIZA;;-23671593;-46662549;31/12/2022
SA;264;EMEF;SYLVIO HECK, ALM.;SYLVIO HECK, ALM.;;SANTO AMARO;CIDADE ADEMAR;RUA PEDRO NOGUEIRA DE PAZES;199;JARDIM ITAPURA;4433010;56110316;56123503;;Ativa;58;PEDREIRA;5802;35098541;35098541;1,631E+14;;05/07/1988;26.313;04/07/1988;;16/mar/91;;JARDIM ITAPURA;;-23688879;-46658865;31/12/2022
SA;307445;ESC.PART.;TALES DE MILETO, ESCOLA E BERCARIO;TALES DE MILETO, ESCOLA E BERCARIO;;SANTO AMARO;SANTO AMARO;RUA PROFESSOR GUILHERME BELFORT SABINO;522;CAMPININHA;4678000;55625167;;;Ativa;16;CAMPO GRANDE;1603;35293912;35293912;;2 M A 5 A;24/12/2010;185;21/12/2010;;24/dez/10;;;;-23673140;-46681816;31/12/2022
SA;306939;ESC.PART.;TANGRAM;TANGRAM;;SANTO AMARO;CIDADE ADEMAR;RUA BAQUIRIVU;519;CIDADE ADEMAR;4404030;55625167;;;Ativa;22;CIDADE ADEMAR;2203;35293982;35293982;;4M A 3A;17/06/2008;207;10/06/2008;;17/jun/08;;;;-23670037;-46658921;31/12/2022
SA;307264;ESC.PART.;TEDDYHAUS;TEDDYHAUS;;SANTO AMARO;SANTO AMARO;RUA SÃO BENEDITO;1062;SANTO AMARO;4735000;55229320;;;Ativa;71;SANTO AMARO;7102;35443190;35443190;;1 A 5 ANOS;08/05/2010;100;06/05/2010;;08/mai/10;;;;-23644603;-46698744;31/12/2022
SA;400283;CEI DIRET;BALNEARIO MAR PAULISTA;BALNEARIO MAR PAULISTA;;SANTO AMARO;CIDADE ADEMAR;RUA MATSUICHI WADA;S/N   ;BALNEARIO MAR PAULISTA;4463060;56155000;;56154243;Ativa;58;PEDREIRA;5801;35279249;35279249;1,631E+14;ZERO A 6A E 11M;30/11/2001;41.431;29/11/2001;;22/mai/07;;;;-23696239;-46663161;31/12/2022
SA;400847;CEI INDIR;TEREZA ARAGAO;TEREZA ARAGAO;;SANTO AMARO;JABAQUARA;RUA IBOTI;292;VILA BABILÔNIA;4350030;50313220;;;Ativa;38;JABAQUARA;3802;35005431;35005431;;;22/05/2018;6,0162E+15;22/05/2018;;;;;;-23645467;-46653693;31/12/2022
SA;307093;CR.P.CONV;THEREZINHA PIMENTEL PUCCA;THEREZINHA PIMENTEL PUCCA;;SANTO AMARO;CIDADE ADEMAR;RUA SASSAKI;86;VILA MARARI;4403000;55631464;;;Ativa;22;CIDADE ADEMAR;2203;35431898;35431898;;0 A 1 ANO;28/04/2009;2008.0.240.936.5;28/04/2009;28/abr/09;26/mai/10;;;;-23665681;-46658915;31/12/2022
SA;308986;CR.P.CONV;TIA LILA;TIA LILA;;SANTO AMARO;CIDADE ADEMAR;RUA PÚBLIO PIMENTEL;490;AMERICANÓPOLIS;4408000;25084651;;;Ativa;22;CIDADE ADEMAR;2203;35005067;35005067;;;21/12/2017;1;21/12/2017;27/dez/17;09/set/21;;;;-23673667;-46650458;31/12/2022
SA;306462;CR.P.CONV;TIAOZINHO;TIAOZINHO;;SANTO AMARO;JABAQUARA;RUA JORGE RUBENS NEIVA DE CAMARGO;56;AMERICANOPOLIS;4337090;55642550;55636528;;Ativa;38;JABAQUARA;3805;35183660;35183660;;2A A 3A;;;;20/jul/02;11/out/11;;;;-23664412;-46645469;31/12/2022
SA;309773;CR.P.CONV;TIO ABILIO;TIO ABILIO;;SANTO AMARO;CIDADE ADEMAR;RUA ANTÔNIO PEDROSO DE OLIVEIRA;134;AMERICANÓPOLIS;4428030;56228005;;;Ativa;22;CIDADE ADEMAR;2205;35008311;35008311;;;11/11/2021;1502021;11/11/2021;;;;;;-23683442;-46651657;31/12/2022
SA;308906;CR.P.CONV;TIO BUBE;TIO BUBE;;SANTO AMARO;JABAQUARA;RUA CONSELHEIRO ELIAS DE CARVALHO;274;VILA SANTA CATARINA;4373000;23379565;;;Ativa;38;JABAQUARA;3801;35005084;35005084;;;24/11/2017;1;24/11/2017;01/dez/17;11/mai/19;;;;-23651099;-46657329;31/12/2022
SA;93271;EMEF;TIRADENTES, ALF.;TIRADENTES, ALF.;;SANTO AMARO;CIDADE ADEMAR;RUA SALVADOR RODRIGUES NEGRAO;602;VILA MARARI;4401160;55663331;;56784816;Ativa;22;CIDADE ADEMAR;2202;35053776;35053776;1,631E+14;;15/02/1970;8.654;14/02/1970;;10/abr/81;;E.M.VILA JOANIZA;;-23671364;-46662040;31/12/2022
SA;19713;EMEI;TRAVESSA DOS SONHOS;TRAVESSA DOS SONHOS;;SANTO AMARO;CIDADE ADEMAR;RUA ÂNGELO DEDIVITIS;75;AMERICANÓPOLIS;4410060;56220770;56210767;;Ativa;22;CIDADE ADEMAR;2203;35008724;35008724;1,631E+14;;17/11/2021;1;17/11/2021;;;;;;-23678674;-46647906;31/12/2022
SA;301035;ESC.PART.;TREM AZUL ESCOLA;TREM AZUL ESCOLA;;SANTO AMARO;JABAQUARA;RUA SANTA RITA D OESTE;74;VILA DO ENCONTRO;4343060;55881212;;;Ativa;38;JABAQUARA;3805;35171414;35171414;;;;;;;30/dez/98;;;;-23653672;-46638757;31/12/2022
SA;307606;ESC.PART.;TURMA DA BAGUNCA, E. E. I.;TURMA DA BAGUNCA, E. E. I.;;SANTO AMARO;SANTO AMARO;RUA PROFESSOR GUILHERME BELFORT SABINO;348;CAMPININHA;4678001;56313162;;;Ativa;16;CAMPO GRANDE;1603;35293933;35293933;;2A A 5A;02/09/2011;182;30/08/2011;;02/set/11;;;;-23672791;-46681266;31/12/2022
SA;306631;ESC.PART.;URSINHO PIMPAO, ESC;URSINHO PIMPAO, ESC;;SANTO AMARO;JABAQUARA;AVENIDA LINO DE ALMEIDA PIRES;629;VILA GUARANI;4317180;50120764;;;Ativa;38;JABAQUARA;3806;35197348;35197348;;ZERO A 6A E 11M;;;;;08/jun/05;;;;-23642944;-46633744;31/12/2022
SA;99040;EMEI;VANDA COELHO DE MORAES;VANDA COELHO DE MORAES;;SANTO AMARO;SANTO AMARO;RUA GUADALQUIVIR;9;JARDIM UBIRAJARA;4458100;56122561;;;Ativa;16;CAMPO GRANDE;1604;35095734;35095734;1,631E+14;;30/03/1987;23.649;30/03/1987;;16/mar/91;;JARDIM UBIRAJARA;;-23685898;-46673243;31/12/2022
SA;308612;CR.P.CONV;VENHA CONOSCO IV;VENHA CONOSCO IV;;SANTO AMARO;CIDADE ADEMAR;AVENIDA SANTO AFONSO;1114;JARDIM MIRIAM;4426000;56252793;;;Ativa;22;CIDADE ADEMAR;2203;35584685;35584685;;;04/04/2016;2,016E+11;04/04/2016;;25/nov/20;;;;-23676415;-46643074;31/12/2022
SA;308646;CR.P.CONV;VERA ALVARENGA;VERA ALVARENGA;;SANTO AMARO;JABAQUARA;RUA GENERAL MANUEL VARGAS;76;CIDADE VARGAS;4320000;50213400;;;Ativa;38;JABAQUARA;3803;35586024;35586024;;;25/05/2016;2,01601E+11;25/05/2016;;05/set/19;;VERA DE ALVARENGA;;-23645825;-46636651;31/12/2022
SA;309130;CR.P.CONV;VERA ALVARENGA II;VERA ALVARENGA II;;SANTO AMARO;JABAQUARA;RUA ALBA;1337;VILA PARQUE JABAQUARA;4346000;55650454;;;Ativa;38;JABAQUARA;3801;35005533;35005533;;;02/07/2018;6,0162E+15;02/07/2018;;10/set/22;;;;-23647369;-46660281;31/12/2022
SA;309552;CR.P.CONV;VERA ALVARENGA III;VERA ALVARENGA III;;SANTO AMARO;CIDADE ADEMAR;RUA JUVENTINO TAVARES;286;PARQUE DOROTEIA;4474250;55604264;;;Ativa;58;PEDREIRA;5803;35006922;35006922;;;04/12/2019;6,0162E+15;04/12/2019;;14/mai/21;;;;-23704123;-46641853;31/12/2022
SA;308849;CR.P.CONV;VIDA E ALEGRIA;VIDA E ALEGRIA;;SANTO AMARO;CIDADE ADEMAR;RUA PROFESSOR MOACIR EIK ÁLVARO;134;VILA IMPÉRIO;4406130;24763713;;;Ativa;22;CIDADE ADEMAR;2203;35004717;35004717;;;03/10/2017;2,01701E+11;03/10/2017;;05/jan/22;;BRILHO DO SOL V;;-23668099;-46654998;31/12/2022
SA;400348;CEI INDIR;VILA INGLESA;VILA INGLESA;;SANTO AMARO;CIDADE ADEMAR;RUA OSCAR SCHADE;300;CUPECE;4653130;56776312;;;Ativa;22;CIDADE ADEMAR;2201;35183573;35183573;;ZERO A 03 ANOS ;;;;20/jul/02;17/ago/11;;;;-23663592;-46674015;31/12/2022
SA;19530;EMEI;VILA SANTA CATARINA;VILA SANTA CATARINA;;SANTO AMARO;JABAQUARA;RUA ALBERTO SAMPAIO;515;VILA SANTA CATARINA;4373030;55620265;55654617;;Ativa;38;JABAQUARA;3801;35004412;35004412;1,631E+14;;03/08/2016;57179;02/08/2016;;11/set/18;;;;-23656238;-46659361;31/12/2022
SA;14125;EMEI;VIRGILIO TAVORA;VIRGILIO TAVORA;;SANTO AMARO;CIDADE ADEMAR;RUA JOSE MAURO DE MENDONCA;93;PARQUE DOROTEIA;4475492;56731112;;56730461;Ativa;58;PEDREIRA;5803;35075589;35075589;1,631E+14;;23/09/1993;33.682;23/09/1993;;13/mar/01;;JARDIM SANTA LUCIA DO GUACURI;;-23697492;-46635327;31/12/2022
SA;309550;ESC.PART.;VITORIA, COLEGIO;VITORIA, COLEGIO;;SANTO AMARO;CIDADE ADEMAR;RUA JOSÉ NEVES;549;VILA SÃO PAULO;4650141;55623004;;;Ativa;22;CIDADE ADEMAR;2201;35006917;35006917;;0 A 5 ANOS;10/12/2019;193;09/12/2019;;;;;;-23657863;-46674803;31/12/2022
SA;308678;CR.P.CONV;VIVER MELHOR;VIVER MELHOR;;SANTO AMARO;CIDADE ADEMAR;RUA AMERICANÓPOLIS;310;AMERICANÓPOLIS;4428070;56220821;;;Ativa;22;CIDADE ADEMAR;2204;35586985;35586985;;;28/07/2015;2,01502E+11;28/07/2015;;;;;;-23681877;-46655816;31/12/2022
SA;309634;CR.P.CONV;VIVER MELHOR II;VIVER MELHOR II;;SANTO AMARO;CIDADE ADEMAR;RUA BRASIL;173;AMERICANÓPOLIS;4428060;56262626;;;Ativa;22;CIDADE ADEMAR;2204;35007575;35007575;;;03/12/2020;6,0162E+17;04/12/2020;;;;;;-23682609;-46653586;31/12/2022
SA;309781;CR.P.CONV;VO DONI;VO DONI;;SANTO AMARO;CIDADE ADEMAR;RUA QUINTA DE SANTA LUZIA;73;VILA BABY;4460040;56141888;;;Ativa;58;PEDREIRA;5801;35008296;35008296;;;23/11/2021;1532021;23/11/2021;;11/nov/22;;;;-23694011;-46676740;31/12/2022
SA;306498;CR.P.CONV;VO MARIA;VO MARIA;;SANTO AMARO;CIDADE ADEMAR;RUA FREI FRANCISCO FERREIRA;42;VILA MISSIONARIA;4430180;56156095;;;Ativa;58;PEDREIRA;5802;35807710;35807710;;DE 02 A 03 ANOS;;;;20/jul/02;10/dez/11;;RITA CAVENAGHI, IRMA;;-23688851;-46652762;31/12/2022
SA;309325;CR.P.CONV;VO MARIA VENANCIO;VO MARIA VENANCIO;;SANTO AMARO;CIDADE ADEMAR;RUA TOMMASO GIORDANI;18;VILA GUACURI;4475210;50430189;;;Ativa;58;PEDREIRA;5803;35006162;35006162;;;02/01/2019;6,0162E+15;02/02/2019;;;;SALES;;-23699030;-46630574;31/12/2022
SA;308611;CR.P.CONV;VOVO MIRA;VOVO MIRA;;SANTO AMARO;JABAQUARA;RUA SANTA;144;VILA MASCOTE;4363070;55656059;;;Ativa;38;JABAQUARA;3801;35584678;35584678;;;01/04/2016;2,01503E+11;01/04/2016;;04/jul/18;;;;-23648226;-46665669;31/12/2022
SA;400846;CR.P.CONV;VOVO PAULINA;VOVO PAULINA;;SANTO AMARO;JABAQUARA;RUA APACÊ;411;JARDIM ORIENTAL;4347110;25943827;;;Ativa;38;JABAQUARA;3802;35005427;35005427;;;22/05/2018;6,0162E+15;22/05/2018;;;;;;-23644294;-46648652;31/12/2022
SA;309846;ESC.PART.;YARA ALVES, E.I.;YARA ALVES, E.I.;;SANTO AMARO;SANTO AMARO;RUA ÂNGELO DE LÚCIA;121;VILA ALMEIDA;4756125;;;;Ativa;71;SANTO AMARO;7104;35009423;35009423;;4 MESES A 5 ANOS;26/10/2022;361;19/10/2022;;25/out/22;;;;-23646034;-46716644;31/12/2022
SA;309386;CR.P.CONV;YVONE BOTROS GOMES DOS SANTOS;YVONE BOTROS GOMES DOS SANTOS;;SANTO AMARO;SANTO AMARO;RUA COMENDADOR EDUARDO SACCAB;252;BROOKLIN PAULISTA;4601070;23057633;;;Ativa;15;CAMPO BELO;1502;35006526;35006526;;;20/07/2019;6,0162E+15;20/07/2019;;28/mai/21;;;;-23612597;-46676421;31/12/2022
SM;95168;EMEF;ACHILLES DE OLIVEIRA RIBEIRO, DES.;ACHILLES DE OLIVEIRA RIBEIRO, DES.;;SAO MATEUS;SAO MATEUS;RUA SAO JOAO DO PARAISO;57;JARDIM IMPERADOR;3934000;27214225;;;Ativa;73;SAO MATEUS;7309;35054379;35054379;1,632E+14;;28/03/1969;8.085;27/03/1969;;10/abr/81;;JARDIM CENTENARIO;;-23589523;-46497903;31/12/2022
SM;19509;EMEF;ACLAMADO;ACLAMADO;;SAO MATEUS;SAO MATEUS;RUA CURUMATIM;390;PARQUE BOA ESPERANCA;8341240;22533669;;;Ativa;33;IGUATEMI;3307;35578691;35578691;1,632E+14;;15/08/2014;55412;16/08/2014;;;;;;-23602469;-46449018;31/12/2022
SM;19054;EMEI;ADALBERTO PANZAN, DR.;ADALBERTO PANZAN, DR.;;SAO MATEUS;SAO MATEUS;RUA LUÍSA SARAZIM;29;JARDIM BANDEIRANTE SAO RAFAEL;8372100;27313663;;27313594;Ativa;33;IGUATEMI;3304;35223244;35223244;1,632E+14;;03/09/1997;37.051;03/09/1997;;13/mar/01;;JARDIM DAS LARANJEIRAS;;-23605331;-46435008;31/12/2022
SM;92606;EMEI;ADEVALDO DE MORAES;ADEVALDO DE MORAES;;SAO MATEUS;SAPOPEMBA;RUA ORESTE DAMOLIN;791;CONJUNTO PROMORAR SAPOPEMBA;3927360;27020526;27043404;27043404;Ativa;76;SAPOPEMBA;7603;35090633;35090633;1,632E+14;;08/08/1983;18.909;08/08/1983;;19/mar/86;;CONJ. PROMORAR SAPOPEMBA;;-23601846;-46498323;31/12/2022
SM;501617;MOVA;AEC PADRE LUIZ SUTTER;AEC PADRE LUIZ SUTTER;;SAO MATEUS;SAPOPEMBA;RUA RODRIGUES DOS SANTOS;747;PARQUE SANTA MADALENA;3981170;20158013;;;Ativa;76;SAPOPEMBA;7607;;;;;16/03/2020;12020;16/03/2020;;;;;;-23613957;-46508180;31/12/2022
SM;501373;MOVA;AEC PADRE LUIZ SUTTER  - UNID XLI;AEC PADRE LUIZ SUTTER  - UNID XLI;;SAO MATEUS;SAO MATEUS;RUA ACÁCIO DE PAULA LEITE SAMPAIO;59;JARDIM TIETÊ;3945020;27513123;20158013;;Ativa;73;SAO MATEUS;7307;;;;;30/11/2009;2008.0.127.877.1;30/11/2009;30/nov/09;;;;;-23600944;-46489795;31/12/2022
SM;501374;MOVA;AEC PADRE LUIZ SUTTER - UNID XLII;AEC PADRE LUIZ SUTTER - UNID XLII;;SAO MATEUS;SAO MATEUS;TRAVESSA VEREDA TROPICAL;S/N   ;JARDIM DA CONQUISTA ZONA LESTE;8343565;20158013;949042789;;Ativa;33;IGUATEMI;3307;;;;;25/11/2009;2008.0.127.877.1;25/11/2009;25/nov/09;;;;;-23605444;-46444712;31/12/2022
SM;500626;MOVA;AEC PADRE LUIZ SUTTER UNID IV SM;AEC PADRE LUIZ SUTTER UNID IV SM;;SAO MATEUS;SAO MATEUS;TRAVESSA SOMOS TODOS IGUAIS;330;JARDIM DA CONQUISTA;8343000;20158013;974273122;;Ativa;33;IGUATEMI;3307;;;;;;;;17/abr/06;;;;;-23607512;-46446846;31/12/2022
SM;500628;MOVA;AEC PADRE LUIZ SUTTER UNID V SM;AEC PADRE LUIZ SUTTER UNID V SM;;SAO MATEUS;SAO MATEUS;RUA JOAO CRISPINIANO SOARES;20;PARQUE BOA ESPERANCA;8341010;20158013;974273122;;Ativa;33;IGUATEMI;3307;;;;;;;;17/abr/06;;;;;-23601553;-46452011;31/12/2022
SM;500631;MOVA;AEC PADRE LUIZ SUTTER UNID VIII SM;AEC PADRE LUIZ SUTTER UNID VIII SM;;SAO MATEUS;SAO MATEUS;RUA ANTÔNIO BASTOS;17;JARDIM SAO JOAO SAO RAFAEL;8370350;20158013;949042789;;Ativa;33;IGUATEMI;3305;;;;;;;;17/abr/06;;;;;-23592377;-46441109;31/12/2022
SM;500635;MOVA;AEC PADRE LUIZ SUTTER UNID XII SM;AEC PADRE LUIZ SUTTER UNID XII SM;;SAO MATEUS;SAO MATEUS;RUA ANTONIO PREVIATO;1343;CIDADE SAO MATEUS;3958010;20158013;949042789;;Ativa;73;SAO MATEUS;7301;;;;;;;;17/abr/06;;;;;-23600825;-46482964;31/12/2022
SM;500640;MOVA;AEC PADRE LUIZ SUTTER UNID XIX SM;AEC PADRE LUIZ SUTTER UNID XIX SM;;SAO MATEUS;SAO MATEUS;RUA MIGUEL FERREIRA DE MELO;520;JARDIM SANTO ANDRE;8390000;27513123;20158013;;Ativa;75;SAO RAFAEL;7502;;;;;;;;17/abr/06;;;;;-23632092;-46442917;31/12/2022
SM;501329;MOVA;AEC PADRE LUIZ SUTTER UNID XL;AEC PADRE LUIZ SUTTER UNID XL;;SAO MATEUS;SAO MATEUS;AVENIDA DOS SERTANISTAS;26;JARDIM SANTO ANDRÉ;8390240;20158013;949042789;;Ativa;75;SAO RAFAEL;7505;;;;;12/09/2008;2008.0.127.877.1;12/09/2008;12/set/08;;;;;-23622697;-46446738;31/12/2022
SM;501214;MOVA;AEC PADRE LUIZ SUTTER UNID XL SM;AEC PADRE LUIZ SUTTER UNID XL SM;;SAO MATEUS;SAO MATEUS;RUA ANECY ROCHA;1077;JARDIM DAS ROSAS IGUATEMI;8372209;20158013;949042789;;Ativa;33;IGUATEMI;3305;;;;;31/08/2010;2008.0.127.877.1;31/08/2010;28/dez/06;;;;;-23604213;-46438044;31/12/2022
SM;500639;MOVA;AEC PADRE LUIZ SUTTER UNID XVIII SM;AEC PADRE LUIZ SUTTER UNID XVIII SM;;SAO MATEUS;SAO MATEUS;RUA MORRO DAS PEDRAS;206;JARDIM RODOLFO PIRANI;8310100;20158013;974273122;;Ativa;75;SAO RAFAEL;7501;;;;;15/03/2010;2008.0.127.877.1;15/03/2010;17/abr/06;;;;;-23631968;-46457943;31/12/2022
SM;500641;MOVA;AEC PADRE LUIZ SUTTER UNID XX SM;AEC PADRE LUIZ SUTTER UNID XX SM;;SAO MATEUS;SAO MATEUS;RUA OSCAR MULLER;140;JARDIM IGUATEMI;8380200;20158013;974273122;;Ativa;33;IGUATEMI;3305;;;;;;;;17/abr/06;;;;;-23598312;-46441700;31/12/2022
SM;500642;MOVA;AEC PADRE LUIZ SUTTER UNID XXI SM;AEC PADRE LUIZ SUTTER UNID XXI SM;;SAO MATEUS;SAO MATEUS;AVENIDA RODOLFO PIRANI;445;JARDIM RODOLFO PIRANI;8310000;20158013;949042789;;Ativa;75;SAO RAFAEL;7501;;;;;;;;17/abr/06;;;;;-23628064;-46462077;31/12/2022
SM;500643;MOVA;AEC PADRE LUIZ SUTTER UNID XXII SM;AEC PADRE LUIZ SUTTER UNID XXII SM;;SAO MATEUS;SAO MATEUS;RUA CANDIDO XAVIER;5;JARDIM VILA CARRAO;8340250;20158013;974273122;;Ativa;75;SAO RAFAEL;7508;;;;;;;;17/abr/06;;;;;-23617002;-46461295;31/12/2022
SM;500646;MOVA;AEC PADRE LUIZ SUTTER UNID XXV SM;AEC PADRE LUIZ SUTTER UNID XXV SM;;SAO MATEUS;SAO MATEUS;TRAVESSA SOMOS TODOS IGUAIS;312;JARDIM DA CONQUISTA;8343000;20158013;974273122;;Ativa;33;IGUATEMI;3307;;;;;;;;17/abr/06;;;;;-23608206;-46450678;31/12/2022
SM;500647;MOVA;AEC PADRE LUIZ SUTTER UNID XXVI SM;AEC PADRE LUIZ SUTTER UNID XXVI SM;;SAO MATEUS;SAO MATEUS;RUA JOSÉ ALCAÍDE;64;JARDIM MARIA LÍDIA;8370500;20158013;949042789;;Ativa;33;IGUATEMI;3305;;;;;;;;17/abr/06;;;;;-23595029;-46442316;31/12/2022
SM;501157;MOVA;AEC PADRE LUIZ SUTTER UNID XXXVI SM;AEC PADRE LUIZ SUTTER UNID XXXVI SM;;SAO MATEUS;SAO MATEUS;TRAVESSA TRÊS PINGOS DÁGUA;S/N   ;JARDIM DA CONQUISTA ZONA LESTE;8345320;20158013;949042789;;Ativa;33;IGUATEMI;3307;;;;;;;;17/abr/06;;;;;-23612558;-46444691;31/12/2022
SM;501158;MOVA;AEC PADRE LUIZ SUTTER UNID XXXVII SM;AEC PADRE LUIZ SUTTER UNID XXXVII SM;;SAO MATEUS;SAO MATEUS;RUA PINHEIRO DE ALENCAR;35;NOVA CONQUISTA;8346455;20158013;949042789;;Ativa;33;IGUATEMI;3307;;;;;;;;17/abr/06;;;;;-23657619;-46730479;31/12/2022
SM;309154;CR.P.CONV;AFAMA BABY;AFAMA BABY;;SAO MATEUS;SAPOPEMBA;RUA VITAUTAS LOSINSKAS;128;JARDIM ANA ROSA;3287090;25011276;;;Ativa;76;SAPOPEMBA;7610;35005590;35005590;;;20/07/2018;6,0162E+15;20/07/2018;;24/ago/21;;;;-23596979;-46532643;31/12/2022
SM;400006;CEI DIRET;ANITA GARIBALDI;ANITA GARIBALDI;;SAO MATEUS;SAPOPEMBA;RUA CARLO CLAUSETTI;177;CONJUNTO HABITACIONAL TEOTONIO VILELA;3928220;27046957;27040535;;Ativa;76;SAPOPEMBA;7603;35239513;35239513;1,632E+14;ZERO A 6A E 11M;13/07/1985;21.086;12/07/1985;;04/set/09;;;;-23605192;-46501236;31/12/2022
SM;95567;EMEF;ALCEU AMOROSO LIMA;ALCEU AMOROSO LIMA;;SAO MATEUS;SAO MATEUS;RUA CARMEM TORTOLA;26;CONJ PROMORAR RIO CLARO;8395330;27512919;27513507;27512919;Ativa;75;SAO RAFAEL;7504;35087282;35087282;1,632E+14;;28/01/1983;18.572;28/01/1983;;26/jun/83;;CONJUNTO PRO-MORAR ADUTORA DO RIO CLARO;;-23621142;-46457605;31/12/2022
SM;308488;CR.P.CONV;ALERTA CRIANCA;ALERTA CRIANCA;;SAO MATEUS;SAO MATEUS;RUA PLUTÃO;302;CIDADE SATÉLITE SANTA BÁRBARA;8331050;48013104;;;Ativa;73;SAO MATEUS;7304;35584824;35584824;;;19/11/2015;2,01502E+11;19/11/2015;;25/jun/19;;;;-23610085;-46465163;31/12/2022
SM;308635;ESC.PART.;ALFA, N.R.I.;ALFA, N.R.I.;;SAO MATEUS;SAPOPEMBA;RUA PEDRO GONCALVES VAREJAO;457;JARDIM MIMAR;3986170;21435085;;;Ativa;76;SAPOPEMBA;7608;35586018;35586018;;3 A 5 ANOS;03/06/2016;69;02/06/2016;;11/set/19;;;;-23608765;-46519816;31/12/2022
SM;19240;EMEI;ALFREDO VOLPI;ALFREDO VOLPI;;SAO MATEUS;SAPOPEMBA;RUA GEORGE BEKESY;16;FAZENDA DA JUTA;3977015;20121055;20121655;20121055;Ativa;76;SAPOPEMBA;7605;35278944;35278944;1,632E+14;;13/03/2002;41.785;12/03/2002;;08/mai/07;;CONJ. HABITACIONAL FAZENDA DA JUTA A - 18;;-23617601;-46485878;31/12/2022
SM;309562;CR.P.CONV;ALPHA BABY II;ALPHA BABY II;;SAO MATEUS;SAO MATEUS;RUA FERNANDO BICUDO;3;JARDIM SANTO ANDRÉ;8390370;20597353;;;Ativa;75;SAO RAFAEL;7505;35007049;35007049;;;24/01/2020;6,0162E+15;10/01/2020;;;;AMANHECER II;;-23633754;-46447259;31/12/2022
SM;19382;CEU EMEI;ALTO ALEGRE;ALTO ALEGRE;ALTO ALEGRE;SAO MATEUS;SAO MATEUS;AVENIDA BENTO GUELFI;S/N   ;JARDIM DA LARANJEIRA ZONA LESTE;8381001;20751024;;;Ativa;33;IGUATEMI;3304;35398238;35398238;1,632E+14;;21/05/2008;49510;20/05/2008;;28/dez/12;;;;-23609738;-46426886;31/12/2022
